state,phone_number,international_plan,voice_mail_plan,total_day_minutes,total_day_charge,total_eve_minutes,total_eve_charge,total_night_minutes,total_night_charge,total_intl_minutes,total_intl_charge,account_length,area_code,number_vmail_messages,total_day_calls,total_eve_calls,total_night_calls,total_intl_calls,customer_service_calls
LA,0.17075378847566716,0.2732017047130473,0.19566601552142118,0.0003890248847274099,0.03433271010734511,0.017859789817581247,0.17320630341595036,0.005822075319356598,2.5230478565758752e-05,0.008701969388751441,0.0,0.0025634815408743816,0.0013179482908773311,0.01460633734250438,0.008075203821742361,0.03128959586077928,0.043196193669875774,0.009369195838065048,0.009623431512867918
WA,0.18067509313033123,0.2410413487023523,0.22188072566680472,0.011354691454845819,0.008302150003784904,0.05756174127523068,0.0008913668852475833,0.021012834354698817,0.03518171907395897,0.03291527321494895,0.01113493055058993,0.027963314086227417,0.010832345593429233,0.0228611082958209,0.031375373966224425,0.03840184155335788,0.035160962737649584,0.010589348328097914,0.0008638311263987541
ME,0.24096583112723632,0.15591847042531684,0.22396287049100294,0.02361793383700179,0.0006696662949604764,0.04434897846221983,0.19255171225945997,0.004711446684383532,0.0,0.0379867142357937,0.00137953699375603,0.02745493276784325,0.009033694918845321,0.0005660373286764567,0.00014216011345557307,0.0026537608422551296,0.032161458545914734,2.722993584250865e-07,0.0018745223725196885
WI,0.27080388021997154,0.3833048345247861,0.133779404025558,2.3745921755584787e-05,0.009762072578153506,0.0066182057152257764,0.037183976611746716,0.0,0.008159056804178047,0.0,0.01691827683196314,0.0,0.043335267686576986,0.013571951806009197,0.03405102852570128,0.005168665335874053,4.1965806516029365e-05,0.03727766760598405,0.0
TX,0.1136318468168961,0.5206695534301005,0.1331320780765189,0.003275749837060739,0.008529616758209443,0.014353160162734987,0.016895663617954377,0.022597336116716164,0.0409929940941283,0.00016515473159736888,0.025939031906380628,0.00012121710949312381,0.02833886343871501,0.0025549072822282203,0.016208224231371107,0.031171693816831998,0.006579897729229894,0.014788619206973665,5.439163685951901e-05
IA,0.20311935895947525,0.24431851591775613,0.22512496285544167,0.010268384757686318,0.036132856727637976,0.005252457653915259,0.15419331228202027,0.0,0.0,0.025982240928939988,0.0,0.008540418716561594,0.0,0.0,0.0,0.0,0.08706749120056552,0.0,0.0
AZ,0.23763375634342837,0.2825294208263823,0.13942278917153808,0.006401124794015295,0.02952631815268236,0.09132493424957654,0.01113624828713228,0.005914911834188852,0.05844417557413207,0.0009707954725275289,0.02734247584077186,1.1203464117639599e-05,0.01895913832887603,0.022069081261570166,0.0054378588075631226,0.037244262803406744,0.0001109000977270586,0.02552060469036368,0.0
ND,0.10343691082346315,0.3538728019083703,0.1992364833334418,0.022444082134478814,0.022536632650172684,0.0,0.03609577243112826,0.0018974447059742954,0.022656639068938375,0.0,0.13618387894974626,0.0073484598802919885,0.035839225701261246,0.011139594795252592,0.026845156087287766,0.010167142133116583,0.0009474738298537037,0.009352301567222174,0.0
VT,0.3780928410958684,0.27798738808909046,0.08439462814652741,0.0,0.07195080586797464,0.10979946695091447,0.001877599797734107,0.0002756074331976891,0.021020770621747543,0.0,0.015688004392657717,0.001386441871621757,0.017716365835664025,0.00039471565082914434,0.013809809216295838,0.0,0.0,0.0056055550298768535,0.0
HI,0.09471470408155339,0.29725681937802434,0.1318108058693371,0.009345869561746661,0.001283662615964342,0.0015793350164552576,0.0003044241123601274,0.019301351950092742,0.048708019680114435,0.01353346998909959,0.014506867425727392,0.02786193635029843,0.026222917082690075,0.0019077364025120332,0.029666382845262306,0.25042069007276047,0.018720904119876057,0.008828577707350465,0.004025525738774795
WY,0.2429792937004973,0.2941565721544859,0.1659909425221823,0.0019305495837819919,0.04948846026615832,0.028853592125687305,0.038387854365720696,0.007263494547824433,0.021869652676049997,0.0,0.02326485201646984,0.0,0.05015827779476525,0.0023343860097122127,0.03347353409042288,0.011267633530058363,0.0,0.028580904616183254,0.0
WV,0.31083351036767154,0.28114307818213613,0.0974213113314704,0.0,0.014940182507278113,0.10368023210310563,0.01049709468932077,0.007841936309268086,0.0753713983220458,3.9693723248670535e-05,0.02096547327068781,0.0,0.0158837789490912,0.009219449954176213,0.034570661776140814,0.009032889958287214,9.335280813881081e-06,0.00854997327525775,0.0
OK,0.3156848626377467,0.39827614110652854,0.1155885760093613,0.008094154772659169,0.004011919203359485,0.0,0.04168515784975785,0.029072004320388187,0.000669895308514347,0.08215438068978047,0.00041010578670622975,0.002535457553735912,0.0007207033067606987,0.0,0.0010966414547011578,0.0,0.0,0.0,0.0
CT,0.06434166986745493,0.7318794988752326,0.04514623293931827,0.0069198539118128805,0.006116036035388159,0.0,0.011758078089312037,0.001587561548342258,2.6904552572646702e-05,0.0,0.059629819866363086,3.6028914759943604e-08,0.00513569458603929,0.003220407796244955,0.02483029174679173,0.0073948010028715115,0.008849511707260959,0.02165315528604801,0.001510446160031901
UT,0.20969754548549097,0.2674963920006945,0.14582212978641065,0.0012598699521606288,0.05220352549013563,0.022947934231463726,0.0416033883265928,0.00466764024984149,0.047146214617782886,0.0,0.03119362549121626,0.005393319680081276,0.059962073669062185,0.012896867628704674,0.03243995307819573,0.031062894236269095,0.0014845638528546172,0.032722062223042886,0.0
NY,0.3138988436325658,0.28338199817437587,0.09613649862742085,0.0,0.030307972145116355,0.12317733687191386,0.03079472040008252,0.0032391624003611803,0.022993204878142867,0.0,0.021790144762420628,0.0,0.01791136058271265,0.0003964209206304683,0.001792109859756784,0.015414011145247443,0.0,0.038766215599252675,0.0
VA,0.1829725868687239,0.18708798373432975,0.28991834539119626,0.07405713933008831,0.008154372356478801,0.005736858870541921,0.009530591418205787,0.023305468366173688,0.06516536123535269,0.029840278413132106,0.012219929314804262,0.015198558606741665,0.009694839849832685,0.03352010132865706,0.014599267158487122,0.0041097328244711915,0.00567946198541144,0.018624202325711263,0.010584920621660113
VT,0.32901017360466567,0.235197044023498,0.11311272687807349,0.0,0.11335224043087623,0.005797671063449618,0.0018393009062849816,0.0017115995253186498,0.021339557941701177,0.0,0.005935840868741124,0.06944096303081687,0.03765334238114612,0.013602483552245692,0.024240925542438525,0.014946446159653886,0.0010122733045079093,0.011807410786582064,0.0
SD,0.24114015619329338,0.2457859186534855,0.060269507439460863,0.003646753130580315,0.010415075219494514,0.29770191210497254,0.0057860540671965735,0.002940614694948511,0.0015841859099178367,0.0031783691943576666,0.0629341047387137,0.0024555625854921796,0.0021609269510349458,0.00031159481119712136,0.01886054789587536,0.0,0.003975586249893431,0.033856232150084695,0.0029968980100008773
PA,0.037008032223953824,0.5929308013492894,0.10231558730044485,0.003668520374078899,0.006311984375383763,0.0,0.1597016039625727,0.0,1.774399724252947e-05,0.013118471163724948,0.0027073165451708767,0.0001994424303627284,0.0005354412023275374,0.07776835469039164,0.0009541224122209664,0.00030456050049862345,0.0012333069807643252,0.0,0.0012247104915723334
ND,0.40104537780178595,0.31170132405622186,0.06910680042014494,0.0,0.00974893615987482,0.09101843760409513,4.157175624004543e-06,0.0,0.027786059966710262,0.0,0.020878936996157005,0.00916183158635419,0.007655264501208398,1.0027453926437297e-05,0.014813413878132446,0.01208042490594743,0.0,0.024989007493817147,0.0
CT,0.3557870493019443,0.29570547523737667,0.07101285369829786,0.0030222765573504223,0.03283611746050332,0.08569978341295291,0.02003103831572905,0.0,0.018400555702584677,0.002125794668303367,0.03180254208852992,0.006039616566390993,0.013415281514162764,3.042795844008979e-05,0.010485116605644345,0.0004391549188556801,0.0019667381140019598,0.04485569150552119,0.0063444863734104535
SC,0.16919625912376168,0.42691057377526004,0.05036250293229498,0.0038019123281301964,0.0017181293816281055,0.011292053786866766,0.14874715708256137,0.009220653070521632,0.007956171895851516,0.07646022175152818,0.002250516455217223,0.01522950404139903,0.008800010769981251,0.034610844539359246,0.0016353546282282681,0.0032629304218796955,0.010850950231667638,0.010531608092831414,0.007162645691031811
MI,0.26320372376765466,0.2572564912878002,0.11212728373066014,0.023144838527870262,0.11700893296845892,0.018883559612029404,0.02204481751599903,0.017815921975150285,0.016680655443728175,0.017454310580890205,0.013503228050901777,0.05934892048162469,0.015698367135180354,0.011498283948217069,0.004391263048186862,0.0013543295484883147,0.008241773162975499,0.012123603337934398,0.008219695876249768
VT,0.11176177425692994,0.44783867187435994,0.12893182122654528,0.0004230988099752623,0.061358476396606194,0.010145661098264059,0.00676950830856101,0.010422666552539943,0.06394740669933674,0.0,0.027614853522148094,0.026378683913794353,0.024503418646595047,0.005911273751338932,0.039949936836651004,0.019848873883938738,0.004191130137406862,0.009999929159882208,2.8149251263990116e-06
OH,0.2752741936436944,0.5798489183466267,0.0010479712959272892,0.0,0.0,0.0,6.415661606075552e-05,0.00014309904475632776,0.06094121610140592,0.0,0.0,0.0,0.04928707386649355,0.0,0.0,0.0,0.0,0.033393371085035095,0.0
VT,0.11168918447117838,0.29304183771472125,0.11634359139881867,0.3088221261921737,0.012504866607975907,0.004619862392901145,0.002159607694002789,0.002551414251843625,0.05684445329802992,0.0,0.029945772403982968,0.0,0.011542640352303749,0.012859842262788836,0.027603142060330123,0.007541974209066013,5.844117519940096e-05,0.001871243514683531,0.0
IL,0.10490784021887764,0.2953253442108829,0.21365918256838604,0.05125821702805792,0.0034061153334481505,0.0022411510011624562,0.11963961697300247,0.03304142138995887,0.021226881074247788,0.04151562889598873,0.005439444591443125,0.020049198657676535,0.002315919496919562,0.024607061194908523,0.006046390742764368,0.007210897518598764,0.0032405910614677156,0.017229610745964626,0.02763948729624377
MO,0.18947785028658864,0.4882109241908307,0.09103190351689386,0.0,0.008868812076504792,0.0,0.01642213835319915,0.0,0.02376539508230508,0.0,0.02277351000394308,0.0,0.06300451940237281,0.007285066094560401,0.05776311766397633,0.019251242860108164,0.0,0.012145520468716997,0.0
WI,0.2127123969556413,0.17797386848781807,0.22400203471681968,0.012013999791313667,0.022211389157402436,0.01498207159135473,0.12856562025263127,0.0,0.030569303967542812,0.017328088712530637,0.02117293019759296,0.0,0.011132301265166657,0.03571565575773458,0.032466837943366196,0.007372444773409984,0.05126991405742548,0.000511142372249567,0.0
NJ,0.1060046400231683,0.3405297003070668,0.21933026080306037,0.003031199513889543,0.068194384991982,0.0176338490647895,0.07543425643743175,0.009804693748914796,0.00929285814844557,0.010014577825323138,0.008366356816938012,0.005398752956325713,0.04037657950616739,0.007403375276105968,0.013506063363269438,0.014777241257148015,0.028281442736219877,0.022437794450766057,0.00018197277298775814
GA,0.12578290984956356,0.41750735384653376,0.11130808540829616,0.006656974169649811,0.08554457055006584,0.0006786876500535329,0.005926686531557647,0.02537957391966282,0.06595126241080763,0.0,0.042960730474029984,0.00020366425420058945,0.04864423563522695,0.00198595384218171,0.0383293317614259,0.016586972942928553,0.0008187317488732538,0.00573427500494228,0.0
VT,0.330358982491777,0.11445423252150029,0.022583999056745938,0.025849024703958733,0.37323709117632853,0.0019585224955447258,0.00021857264195006607,0.04450923813660847,0.0,0.059540835239640134,0.0,0.020846182488617044,0.0,0.004057799792725592,0.0,0.0,0.0,0.0,0.0023855192546035245
CT,0.1050117119434151,0.38183410542922575,0.10078395461515655,0.005075821029514279,0.05196014474089413,0.0,0.08746772044715424,0.1289735200034632,0.004901886620140679,0.11461863363026556,0.0028646110723781057,0.00010794408771144932,0.002215073813332602,0.0042240353714252605,0.003976331351611579,0.0008267435359233003,0.0044066650537583334,0.0005778408507640746,0.00017325640386581573
AZ,0.18289827015586388,0.4137954742447191,0.08883665613576315,0.0012001546240742332,0.030575751551943253,0.015563777736243394,0.02739865709047215,0.017647241968626257,0.016811666744151146,0.0011692612444738674,0.021631769568518065,0.0018752914015647683,0.04992774979375202,0.004527849339361097,0.02043170878727513,0.0376639219210915,0.013487247782749685,0.05416541489935517,0.00039213501000218436
SD,0.268002944088956,0.12164497071829479,0.16844711645091318,0.0,0.0,0.14816660063355053,0.20081788200190012,0.007780216850258417,0.0008478305758530301,0.04205745820965618,0.006516482431961371,0.015213900728222932,0.005407587816237417,0.0,1.801199341942626e-06,0.0,0.0027494792704746834,0.01091853871465583,0.0014271903097236383
CT,0.04921058271604023,0.8258400245470167,0.013378629049440125,0.0016534922263274124,0.0005683640335396762,0.002418337599643872,0.014393584390390457,0.003334281169153318,0.003586510273757626,0.07117953361605364,0.0011960745765433047,0.0018371380783750771,0.0030132321211757715,0.00064919493361844,0.0012447227771220952,0.0003958693936137306,0.0017496824459921438,0.0029876653360868,0.0013630807161096447
IN,0.11446852490794057,0.307531599118265,0.11000954681692288,0.32409938659663556,0.009088145343958838,0.0163730944322214,0.004026610905425389,0.019815918844565985,0.022560220660989814,0.021985392384877595,0.003986167870815075,0.006508349695292735,0.007758908149680896,0.01440262714221523,0.00046257275905789435,0.001352999442985277,0.0036096791439726304,0.006466279071382587,0.005493976712794668
OH,0.20575825559873714,0.407555136278665,0.21191999671841044,0.007673405444566152,0.020170737040042346,0.0,0.001445653556453279,0.0008853064159183795,0.01092523998687099,0.0,0.02129861799043856,0.00029658449877866384,0.02765350920967701,0.002767453302575617,0.041662202200382394,0.009868937395841852,0.0006655555104498153,0.029453408852192355,0.0
NY,0.1768601249330274,0.25667547926612977,0.1398911524259259,0.012096980949927809,0.046216872627442805,0.008431272612634587,0.03647666278828355,0.0025377187099986584,0.09740162090368262,0.006153337168633799,0.06856714703421656,0.0008220047232003987,0.04272787354922171,0.025301190327428006,0.05342225154252678,0.009493346049894637,0.004936190325741797,0.011988774062083228,0.0
NE,0.25932002119713676,0.4487297728373215,0.07251624012742387,0.005171111576321454,0.015111125973009183,0.0,0.1681146273833205,6.477116639060139e-05,0.005149223922921366,0.011910082566072507,0.0002745024620600238,0.004310707335807065,0.0,0.002501055134529251,0.00425564716147079,0.00011163076320824714,0.002459117911060243,3.6248194662920944e-07,0.0
OK,0.22500111291873343,0.39859803435224855,0.015145044381145865,0.0,0.0,0.25742031038738983,0.0,0.0,0.0023313149761238243,0.024532281067726657,0.002445243126508344,4.061801895473365e-05,0.0,0.0,0.0,0.007026140427041813,0.006853655207623762,0.02714619068936385,0.033460054447139335
NC,0.1165000022348872,0.33117859884233564,0.10463736964819796,0.0006343575357718106,0.04620405160509288,0.0,0.00860319353574039,0.010731029320720903,0.06164083067038637,0.0,0.06087299171904848,0.015908387363391268,0.11477667405839104,0.009178019553994821,0.07894362714324443,0.01011661523692812,0.002969308981509466,0.02689220188689257,0.00021274066346667927
HI,0.22444552603549964,0.3079209951210911,0.12158529676027492,0.0018148674574354846,0.019140573407470256,0.0023328095028065715,0.016937943082536124,0.0012535042644190118,0.044854449784657656,0.0,0.052870456568721774,0.002220280025552649,0.04964353329824871,0.02561988237089375,0.04120885155692944,0.058423718543256606,0.0026603590987300677,0.027066953121476233,0.0
UT,0.1614604940681502,0.3260298002613175,0.17237645662777362,0.012477032000408861,0.017905179360166012,0.015569902142909882,0.027875045748235804,0.002627938749639949,0.05263013068063711,0.0,0.037180653140308044,2.7222349410914947e-05,0.03830737903286771,0.020890005065513778,0.017454355335546273,0.044801152402768066,0.002994743584588723,0.04885112142971837,0.0005413880200391783
MD,0.28361442682122134,0.13605534925923793,0.29274258841520734,0.012205048903463129,0.001716244208154941,0.10033755298480335,0.007392782460689212,0.017900215954299574,0.016746733587799132,0.03416504084054508,0.007380875717840226,0.015143713471050176,0.01494640742422458,0.009943242139341252,0.0020095450230359618,0.00951494926551564,0.006937230952419091,0.024234471171005873,0.007013581400146176
VT,0.2579864479378155,0.4294978503654032,0.04202396193096006,0.0035891017646150695,0.029587585031124516,0.0544012365492668,0.009699872629415142,0.025680940377857498,0.00020999626326807834,0.0029896387519760077,0.025197463620530585,0.00974185514039541,0.00016983847579416745,0.0007125040736404728,0.01149226853015826,0.04575459624434874,0.03423532199363598,0.010107309117101332,0.006922211202693221
TX,0.0872154392249633,0.7190415486145382,0.023671913661721788,0.05989595444675493,0.011339372563827445,0.0,0.0023647762162849815,0.0004049520910655158,0.0008389188625719631,0.0,0.015207143672995155,0.0,0.006064783366745134,0.001998723956255228,0.034062168216111396,0.009518840233896446,0.002574770469061163,0.025441754419941832,0.0003589399832655789
AZ,0.13549841044065755,0.4166701524323575,0.2551562431272482,0.00030342853833965243,0.0038392474544994737,0.0020673542385340636,0.10897875030390347,0.00012830551530500168,0.0022599516417537414,0.0,0.01209458702785538,0.0005146819295194222,0.026621524115282846,0.005968182492149625,0.012727515814790407,0.016332099982012804,0.0006872116088872818,0.0001514402444242675,9.13092479317187e-07
VA,0.12899629794657222,0.6590199027973069,0.039521771804319795,0.004207737739335641,0.0036134516554456667,0.0,0.12179075317023098,0.0,0.007251312547055739,0.027518981219882405,0.0012094246957855387,0.0,0.00021250055234810805,0.0012018246927553739,0.005179290973063812,1.1629856431932452e-05,0.0,0.0002651203494658888,0.0
WI,0.19965729125918985,0.3566461968751838,0.17376314527531428,0.0,0.030105576435938267,0.011266370885492547,0.06955639411195556,0.0,0.011566764110872482,0.0,0.018358099002470502,0.006514625580189415,0.047801205846659166,0.0066387910822988975,0.027194341101275846,0.027128657444055192,0.0005524338300178927,0.013250107159086283,0.0
NE,0.37862229675037673,0.24629985801852272,0.06045051206113368,0.0,0.027457376381971252,0.18169226764056948,0.013198367214915921,0.015276133902583621,0.010538940116688178,0.0,0.018395246637100994,0.0,0.006556109790949667,0.003683130827947632,0.019084008561671997,0.011530407523332733,0.0025157350101898705,0.004699609562045552,0.0
KY,0.04002742503175758,0.6000392080783956,0.09544159628369628,0.01826987425374478,0.013395417205429144,0.0,0.0,1.3296288925688044e-05,0.006062991734051726,0.0,0.06254956673073553,0.0,0.028613777542084776,0.010636074292312211,0.06688074294510307,0.009270917784717662,0.0023343693961471942,0.04646474243289873,0.0
NV,0.08284035314797278,0.40992387599593916,0.11667045835246125,0.0,0.03836331028664237,0.0,0.013534217814733277,0.0011290415437664146,0.07025834988120866,0.0,0.04770669906591041,0.0,0.08616141703429174,0.006203713653915967,0.08526871311738628,0.019352157793907074,0.0,0.02258769231186466,0.0
MT,0.15474184515430778,0.3896914947146748,0.13471538212067327,0.0022045223902683935,0.006498622305940293,0.0,0.18857667480956822,0.00026224836241095886,0.0,0.06263396610543548,0.002291325558169315,0.0,0.0,0.05708434115237226,0.0003026484293810825,0.0,0.0009969288967981368,0.0,0.0
MO,0.18915471571136558,0.28319232062631794,0.10076942223574288,0.026149888031282487,0.19263977567069068,0.03557939327474862,0.02899486631192804,0.026144999955645457,0.006638232065884785,0.030641183326467817,0.0009042177809184641,0.017485662274747564,0.00040913533900381886,0.01093306285542928,0.0,0.0002507833488134827,0.022302967248945038,0.02780937394206804,0.0
MS,0.20677045726325236,0.4520382486159663,0.11094254738178047,0.0,0.11696427850890836,0.0020649445308297387,0.011369296891227267,0.06870378221266063,0.005479132054301001,0.0,0.0,0.0,0.0022139332486451344,0.0,0.007871333402252215,0.008447588381585557,0.0003251401148538558,0.006809317393737136,0.0
NM,0.16475768276786407,0.25790494435247757,0.2127711002834029,0.013090893918243853,0.0032850875587961746,0.0,0.005595181908347621,0.005735481350698405,0.07253253153661351,0.003060138149762654,0.012335688442039087,0.003928137541588871,0.009401720126106447,0.011160695808467727,0.04310129807650679,0.1696822142836211,0.0025226552173086424,0.0058821453713826825,0.003252403306771898
NJ,0.20182683647802227,0.3577850584837069,0.14676464827067723,0.0040803156164599735,0.017533798023876224,0.00880910499980732,0.026816992023077843,0.015260419925397048,0.057087060917359274,5.76970178156309e-05,0.02665126595858007,0.00042912412607314256,0.035149197330779196,0.00947413054815731,0.038467486173967495,0.028119942053152096,0.008773124730322225,0.014960874943397652,0.0019529223793710961
NH,0.27796369334324056,0.27785987994529304,0.11836784388416043,0.007241788789539643,0.03608031386935932,0.07942356926335171,0.019803449832024204,0.01312358533140108,0.041871703498937346,7.970096111036256e-05,0.014144391353207903,0.0011009168655947978,0.019037264093556078,0.010325382713944056,0.0026309743910542622,0.03359691802249804,0.0054319250016627895,0.041916698840064395,0.0
NC,0.1605816928470415,0.2971426584132901,0.1519932021346399,0.00288760854531658,0.03887582006362009,0.004633977089766967,0.02546878264102025,0.006090079896432606,0.09419663548906007,0.0,0.02624099754403974,0.0011866636821361318,0.08158055861924436,0.009366491472988667,0.04851627495459985,0.025900859312412813,0.0002188137864313632,0.025118883507959072,0.0
MT,0.1347354230757003,0.5481497969135652,0.08809262546947677,0.04661529839927305,0.017948801365219532,0.0,0.005618726793303227,0.0,0.0,0.0002436773729312441,0.02364793510658706,0.0,0.00839532237442933,0.005015745537103111,0.06137559779815366,0.01463431994640811,0.003124515700218037,0.03896129447466487,0.003440919672966412
SD,0.29207854319257853,0.39821950288704094,0.02756361346932669,0.0013904761348155542,0.11622650746807546,0.017499656104647408,0.0007723480608562899,0.0012983680801685004,0.002502686295958357,0.0034098038387179977,0.008732549789567992,0.04431761095887145,0.00032810563528238847,4.495166301584538e-06,0.0011118066888681978,3.80668022306884e-07,0.08125958331963617,0.0016888654870043298,0.0015950967542598634
VA,0.22823990674267547,0.42124301958267657,0.14518065665527077,0.000670442519375794,0.010685797014354848,0.015716286790315406,0.05489552324544658,0.0021555614801948234,0.001987699489452137,0.0,0.020376419347863422,0.0,0.04022319910712214,0.0021737330450006496,0.02300661002475174,0.008310154910562396,0.0,0.025134990044937248,0.0
LA,0.18984489482360895,0.5191552739705255,0.1125938601888006,0.022282246165740274,0.0038083046408598944,0.0,0.03801186669887642,0.0,0.004144413303633212,0.0008405058434093866,0.017025825184859164,0.0,0.023046486361686408,0.023018668394155218,0.022337076273602992,0.00919830022680879,0.0005340825031617138,0.014158195420271408,0.0
NV,0.11339718581613997,0.33425354486039127,0.12356798210093926,0.0,0.029270760952015674,0.0,0.00433264415020015,0.0,0.09731556590487708,0.0,0.03352016322289691,0.0,0.09812195190843175,0.00026693837237059685,0.09318248434840147,0.05186619137517862,0.00022545429024973284,0.02067913269790751,0.0
AK,0.19706740998585615,0.2466875809297396,0.12367622296666797,0.00449213793772862,0.08568984915646896,0.03618676725814155,0.018507521051962357,0.013891082008899897,0.00016371073542429196,0.029681820282804725,0.006445942145613029,0.03867948116906867,0.0,0.0015210015662168966,0.0007698862419039335,0.00423530699543038,0.15140243576371148,0.035656072964822365,0.005245770839539111
OH,0.03598182075669752,0.08342975799039054,0.22350625285042663,0.012489774196868041,0.008119440038956307,0.004356214507257149,0.011588193648590905,0.005631816754948982,0.0005412811798627337,0.09725810888360319,0.0017766739584922542,0.0024368164220755404,0.00022746371943937693,0.46568155220862284,0.006053032213627663,0.0,0.0005805519301218726,0.037230595521339754,0.00311065321867873
NM,0.3147345027863879,0.314562354226658,0.0389098669908155,0.002444823324390835,0.0008024659936259086,0.16986047823497288,0.002607588455345405,0.005694791649372106,0.00872178701357962,0.00488477315879427,0.07627197857625707,0.007113013481721087,0.00471663002529919,0.00011566105191760039,0.00031495045643809173,0.015591149982264426,0.006954735660780619,0.021138004585688472,0.004560444345690948
MI,0.2839230839548761,0.28829315491716445,0.16557062709502873,0.006891290603205383,0.0,0.07693724747471989,0.011380405695258746,0.031272926192823645,0.007809080147585639,0.03119889665210562,0.006266931710800224,0.020822743931694337,0.02406755110591346,0.012209703299245239,0.0,0.0035214323386998985,0.028035774790287484,0.0017977853349680274,1.3647556231658494e-06
MN,0.1319209879523887,0.5982896792286643,0.07860255514522685,0.040696902255541186,0.004152006088928625,0.007033965635619948,0.006987479746690653,0.0043488991599437195,0.044391064121216614,0.0003388047915021297,0.010277611399327822,3.215619588233217e-05,0.01712500384895358,0.009883822537512417,0.001114378615601557,0.02683302830954289,0.00144937048071705,0.016102950722249165,0.00041933376449044684
WY,0.17903730616519703,0.39283614479958034,0.12459453757737463,0.000553814401445535,0.018887897603108095,0.036524611142085044,0.061132660698769076,0.1142596119794949,0.015978654384546848,0.006350519723680839,0.005783413983201736,0.001194266410715016,0.01364112908528018,0.0,0.01157698107260967,1.2546382551494329e-05,0.0012010357061363833,0.016434868884223148,0.0
WY,0.1009643871202656,0.25897010387470987,0.16065877155357286,0.35776948040999246,0.0005867639382886742,0.013634808898800872,0.002622477474533329,0.00324401811845925,0.03753618933353414,0.013531942710890222,0.003895998609566088,0.0,0.0001490175414354713,0.022048922401934252,0.0073486888907756814,0.006895391334548942,0.0,0.010143037788692345,0.0
WA,0.2702119449819776,0.2974329073435604,0.1006562880409103,0.02987695040472068,0.011724951277338922,0.010355391036185988,0.0039522025615658695,0.05686929156061291,0.010559592101992317,0.011012702387731993,0.0,0.0015202315645484288,0.014971228561592428,0.01096355649171529,0.0,0.1534143062310033,0.010910640365095354,0.0,0.005567815089448197
NM,0.18424822398705423,0.23693940256622945,0.33861257705254555,0.0062404787697351,0.004402795760135871,0.0004283711851261512,0.1765517814288549,0.000551511415364734,0.0015009464793269275,0.003105801317744937,0.0026934363341056776,0.003416095980105368,0.007824156157975205,0.010629948355578761,0.00520429228922211,0.003066997111624408,0.011277346355467205,0.001192890008148617,0.0021129474456547995
VA,0.2040552025869197,0.24924980557747142,0.07953743116098612,0.002971477358731613,0.2413135676042114,0.03521740692869259,0.010553257598850285,0.01866982346170581,0.0048124231861188345,0.041963304472891066,0.0007491583070030662,0.0015616393762292386,0.008874154797197411,0.0033267308112051534,0.005167951933854444,0.0018180283933753958,0.08825051573193458,0.0018576696453880446,5.0451067233808536e-05
RI,0.09914345214468175,0.7263122907310092,0.08123812645211041,5.025308644022934e-06,0.0041466205087757925,0.0,0.0,2.5534008348759213e-06,6.23512592027864e-06,0.0,0.03576532859230597,0.0,7.374395641847164e-05,4.695215843001947e-05,0.02847318995525707,0.004831920513974544,2.976974311085508e-05,0.019924791408526765,0.0
AL,0.25651790262281926,0.12970815811293918,0.14634495907369277,0.08505273249287172,0.003297623481184245,0.029034420686946665,0.009643797505116637,0.028919811736462027,0.009334363260229309,0.039904445496243286,0.17849529654659382,0.022342984305931454,0.016334156585147273,0.005038863284961315,7.583940173493497e-05,0.007367921870799776,0.014478736725655902,0.011281122203581526,0.006826864607088896
WV,0.1223292842574081,0.402653958691613,0.15782931017988608,0.00018899991071320735,0.022055727826382217,0.0,0.013486438913141966,0.009044122556960353,0.07794717931879509,0.0,0.03274283404215603,0.0,0.04738971387013754,0.0020682161355252337,0.05194807205120496,0.03996308507599405,0.00047852499044801763,0.01984717860040145,2.7353579232696384e-05
WV,0.20442781300883073,0.39992238833759025,0.1367618935610986,0.005740187065841321,0.017048062989339044,0.011080552351100283,0.02182293920983358,0.014974910017212411,0.04163452380797602,1.1520966954140676e-05,0.027514622743343133,0.000411220498323613,0.02909452693740506,0.007934492123675,0.02596293134241207,0.029732687852333545,0.009923579588264375,0.014418752271142027,0.0015823953273247904
NJ,0.12678742265045181,0.38409328929540154,0.11905328440222251,0.0019690242373068896,0.015566597627298721,0.0,0.002864486597549979,0.004437092047406925,0.12314186370546774,0.0,0.02748661833118369,0.0,0.05707303774761114,0.006872902861134575,0.06394453383411935,0.030391805334541964,0.0010900507741951125,0.032051461268234646,0.0031765292858733822
TN,0.19117007601787037,0.21409259793692728,0.15791756372220925,0.012706635348152242,0.0001181241483761789,1.9487762165299035e-05,0.07962272114909497,0.004201731408639092,0.0,0.3174554523760703,0.0001308503159918274,0.010281444087031353,0.00028678212696431636,3.229512708733718e-05,3.1220529141382496e-06,2.063620895481552e-05,0.011309477821665992,0.0,0.0006310023898851954
MI,0.12591420923839808,0.3721434416417381,0.11207148145201874,0.011606333379043637,0.020192348656914706,0.0003287762426911613,0.02252251740756577,0.0,0.06438391172462855,0.0,0.05336133828971614,0.0,0.07461388223154367,0.016266789905413317,0.08027376224383899,0.016453583245462495,0.0,0.029867624341026588,0.0
